AVG Current,STD Current,MAX Current,MIN Current,Range Current,Kurtosis Current,RMS Current,Skewness Current,Entropy Current,AVG Torque,STD Torque,MAX Torque,MIN Torque,Range Torque,Kurtosis Torque,RMS Torque,Skewness Torque,Entropy Torque,AVG Active Power,STD Active Power,MAX Active Power,MIN Active Power,Range Active Power,Kurtosis Active Power,RMS Active Power,Skewness Active Power,Entropy Active Power,Class
0.504081,0.264698,3.443665,0.192566,3.251099,46.069002,0.569291,6.111225,6.826350,0.197040,0.524415,3.901855,0.040344,3.861511,23.960152,0.559965,4.744815,5.652113,0.390331,0.483046,3.989563,0.045105,3.944458,25.353337,0.620853,4.755227,6.536042,1
0.527393,0.378806,3.973938,0.262207,3.711731,43.895457,0.649225,6.233395,6.773727,0.207581,0.552313,3.990540,0.020386,3.970154,22.502861,0.589775,4.618950,5.627542,0.374200,0.447249,3.973633,0.030762,3.942871,29.043685,0.582973,5.030803,6.564779,1
0.519871,0.310360,3.592529,0.274719,3.317810,39.620539,0.605386,5.702201,6.804430,0.188517,0.520504,3.836670,0.045410,3.791260,25.009822,0.553346,4.902212,5.628420,0.381626,0.476266,3.834656,0.036438,3.798218,26.942965,0.610115,4.930214,6.539303,1
0.527146,0.348910,3.842102,0.208313,3.633789,41.334819,0.632059,5.895732,6.786550,0.200416,0.521312,3.837097,0.015198,3.821899,23.576032,0.558266,4.680356,5.672388,0.377356,0.456817,3.989563,0.083069,3.906494,30.395291,0.592343,5.153137,6.560662,1
0.510133,0.280068,3.753418,0.286987,3.466431,46.646265,0.581890,6.144159,6.820343,0.181096,0.485776,3.958801,0.000488,3.958313,28.305336,0.518206,5.101152,5.689365,0.379222,0.441824,3.732910,0.015137,3.717773,22.830887,0.582085,4.496444,6.563530,1
0.521479,0.353769,3.846069,0.146240,3.699829,43.976523,0.630053,6.188751,6.784647,0.220241,0.566055,3.840149,0.026428,3.813721,19.892842,0.607128,4.331136,5.631006,0.383530,0.450636,3.831970,0.000549,3.831421,24.675102,0.591578,4.609299,6.558551,1
0.529030,0.337237,3.860657,0.088257,3.772400,34.115402,0.627286,5.346063,6.789556,0.214955,0.557213,3.897766,0.029907,3.867859,20.028035,0.596977,4.363566,5.632382,0.396477,0.486867,3.995728,0.040466,3.955262,22.427997,0.627691,4.457903,6.529291,1
0.534927,0.369979,3.928528,0.329468,3.599060,35.484070,0.650303,5.539253,6.775170,0.222212,0.588542,3.830444,0.046875,3.783569,18.688611,0.628819,4.284262,5.587184,0.370329,0.425052,3.836060,0.031921,3.804139,27.564640,0.563588,4.870490,6.580553,1
0.526716,0.345249,3.830444,0.188843,3.641601,39.367123,0.629688,5.799127,6.788464,0.226590,0.613058,3.842468,0.046021,3.796447,19.109566,0.653305,4.339628,5.552985,0.373632,0.444273,3.973938,0.001465,3.972473,28.560431,0.580329,4.942203,6.562418,1
0.512072,0.298954,3.752258,0.084229,3.668029,39.518810,0.592876,5.732249,6.808386,0.183556,0.493851,3.833801,0.045776,3.788025,25.609060,0.526629,4.903799,5.667981,0.372857,0.441897,3.737610,0.036743,3.700867,25.391413,0.578014,4.767732,6.564224,1
0.531440,0.368567,3.964111,0.216125,3.747986,38.723475,0.646633,5.769451,6.776415,0.192322,0.511654,3.836487,0.000000,3.836487,24.022590,0.546366,4.738849,5.651700,0.391406,0.480713,3.931458,0.083435,3.848023,22.023457,0.619720,4.443269,6.530181,1
0.553740,0.421123,3.984131,0.177307,3.806824,29.770460,0.695554,5.152684,6.748645,0.188385,0.492384,3.724304,0.041016,3.683288,25.830742,0.526962,4.870368,5.695985,0.387034,0.462405,3.839111,0.021912,3.817199,23.672196,0.602827,4.532382,6.546538,1
0.527603,0.364277,3.958374,0.168274,3.790100,41.232278,0.641038,5.937466,6.778421,0.192624,0.499523,3.835815,0.001404,3.834411,23.765340,0.535142,4.684866,5.684114,0.376328,0.454464,3.977844,0.005249,3.972595,27.841554,0.589876,4.935780,6.554592,1
0.528123,0.346387,3.833313,0.067688,3.765625,43.251254,0.631489,5.989839,6.788201,0.216222,0.565681,3.840576,0.021423,3.819153,20.375341,0.605332,4.400877,5.615573,0.378609,0.462135,3.985657,0.078247,3.907410,27.438690,0.597244,4.916863,6.549803,1
0.524797,0.330628,3.836853,0.050110,3.786743,40.894251,0.620175,5.782236,6.794688,0.219985,0.590184,3.836243,0.014343,3.821900,20.186819,0.629573,4.416394,5.574660,0.384005,0.473992,3.989441,0.038391,3.951050,26.824956,0.609839,4.847658,6.538935,1
0.517388,0.304948,3.833618,0.196655,3.636963,41.828096,0.600492,5.833914,6.807258,0.216532,0.593853,3.958313,0.005188,3.953125,19.555394,0.631819,4.400236,5.546379,0.393559,0.478698,3.974182,0.060913,3.913269,23.499796,0.619525,4.483614,6.531495,1
0.524658,0.303812,3.711365,0.258606,3.452759,35.197935,0.606197,5.226444,6.805780,0.190261,0.510785,3.943176,0.005371,3.937805,24.938738,0.544830,4.829550,5.650039,0.411038,0.532814,3.968506,0.005493,3.963013,20.420635,0.672725,4.310992,6.487870,1
0.531456,0.380103,3.992493,0.083069,3.909424,40.149873,0.653284,5.869245,6.770179,0.195050,0.509608,3.956360,0.020935,3.935425,25.235511,0.545422,4.783936,5.670210,0.405228,0.521899,3.927063,0.079407,3.847656,21.629510,0.660542,4.434931,6.498127,1
0.535134,0.383378,3.905273,0.145874,3.759399,35.811128,0.658179,5.629763,6.768762,0.196375,0.496238,3.817688,0.037598,3.780090,23.349507,0.533450,4.600609,5.705516,0.391208,0.444384,3.828186,0.014160,3.814026,19.796417,0.591881,4.086143,6.558474,1
0.524622,0.356593,3.958313,0.086243,3.872070,47.283255,0.634240,6.335900,6.784243,0.214126,0.566807,3.841431,0.046326,3.795105,20.071165,0.605639,4.407237,5.605894,0.381715,0.454160,3.974121,0.038391,3.935730,25.367064,0.593094,4.673202,6.553824,1
0.529235,0.366961,3.947571,0.253174,3.694397,42.458091,0.643906,6.041422,6.778795,0.186630,0.513898,3.820618,0.037048,3.783570,26.389102,0.546496,4.981572,5.632590,0.393386,0.486848,3.937805,0.051086,3.886719,21.695902,0.625728,4.432161,6.525333,1
0.538966,0.381032,3.865112,0.319885,3.545227,37.127934,0.659942,5.642372,6.770607,0.187933,0.473745,3.841858,0.005371,3.836487,22.373517,0.509439,4.546950,5.721010,0.380334,0.448027,3.974548,0.028992,3.945556,24.747565,0.587521,4.609241,6.555952,1
0.522985,0.353698,3.954773,0.251831,3.702942,46.987617,0.631261,6.340769,6.786184,0.229810,0.617084,3.987976,0.001038,3.986938,17.852136,0.658198,4.218378,5.546696,0.384864,0.457157,3.842163,0.071167,3.770996,24.766977,0.597415,4.625495,6.552774,1
0.512402,0.282982,3.828735,0.229797,3.598938,45.007733,0.585282,5.962153,6.818103,0.206387,0.532676,3.865112,0.010559,3.854553,21.319627,0.571013,4.457658,5.652691,0.394484,0.486646,3.973938,0.078796,3.895142,22.858646,0.626263,4.510383,6.528368,1
0.518299,0.349315,3.989563,0.008362,3.981201,49.782807,0.624926,6.480145,6.786985,0.211051,0.560473,3.840271,0.005188,3.835083,20.947676,0.598630,4.486676,5.610543,0.384995,0.469540,3.958252,0.033813,3.924439,22.606469,0.607016,4.499633,6.536315,1
0.529009,0.360215,3.942688,0.320862,3.621826,43.780365,0.639903,6.147846,6.783605,0.195085,0.524892,3.837219,0.005371,3.831848,26.240504,0.559727,4.940222,5.652407,0.374327,0.442996,3.834290,0.082458,3.751832,26.412282,0.579802,4.816259,6.564080,1
0.515823,0.287747,3.449707,0.081604,3.368103,35.775594,0.590584,5.340180,6.813043,0.208401,0.544089,3.958923,0.046936,3.911987,21.968778,0.582381,4.535468,5.642788,0.395574,0.484672,3.963135,0.020813,3.942322,21.539630,0.625421,4.369158,6.526662,1
0.523831,0.330234,3.894470,0.192322,3.702148,39.084202,0.619148,5.743398,6.795192,0.195555,0.484767,3.815125,0.007568,3.807557,21.171474,0.522499,4.404570,5.719616,0.388644,0.479145,3.992493,0.029602,3.962891,23.159518,0.616761,4.569602,6.532693,1
0.519843,0.338241,3.836426,0.028625,3.807801,45.493569,0.620104,6.213900,6.791921,0.222146,0.556668,3.823547,0.020813,3.802734,18.621773,0.599098,4.179484,5.649547,0.410555,0.549930,3.981201,0.008606,3.972595,17.990089,0.686058,4.146035,6.464625,1
0.526575,0.338235,3.829895,0.083801,3.746094,33.400170,0.625755,5.344620,6.788734,0.217099,0.566332,3.960510,0.015930,3.944580,21.352512,0.606253,4.456836,5.617383,0.403811,0.518980,3.987122,0.039551,3.947571,22.912590,0.657369,4.508355,6.499092,1
0.543015,0.385429,3.942627,0.302368,3.640259,35.039281,0.665787,5.512326,6.768653,0.195920,0.513063,3.852844,0.038269,3.814575,24.667117,0.548959,4.752748,5.668992,0.403421,0.514663,3.979126,0.083313,3.895813,22.096263,0.653729,4.434149,6.502565,1
0.526716,0.347147,3.836243,0.083313,3.752930,41.453773,0.630729,5.864881,6.786504,0.209476,0.538349,3.847046,0.009155,3.837891,21.138239,0.577417,4.434901,5.651009,0.370888,0.414870,3.745605,0.014954,3.730651,24.480956,0.556329,4.573900,6.585102,1
0.533653,0.375145,3.954346,0.080383,3.873963,37.441828,0.652210,5.697772,6.772521,0.189397,0.519477,3.833313,0.012146,3.821167,24.585709,0.552682,4.842826,5.627616,0.383855,0.469223,3.837097,0.020813,3.816284,24.882333,0.606049,4.661057,6.536932,1
0.524013,0.320329,3.442688,0.083313,3.359375,29.527052,0.614083,5.054609,6.796254,0.194595,0.532644,3.857727,0.003235,3.854492,25.966540,0.566828,4.933035,5.622216,0.375369,0.442702,3.926025,0.052368,3.873657,26.536018,0.580250,4.781661,6.563000,1
0.538809,0.393096,3.973938,0.083008,3.890930,40.003323,0.666847,5.857153,6.764979,0.220638,0.571735,3.841736,0.025696,3.816040,19.519285,0.612565,4.327058,5.621965,0.375473,0.429286,3.838379,0.079407,3.758972,26.111015,0.570159,4.732365,6.577413,1
0.545828,0.398475,3.895813,0.086243,3.809570,34.308436,0.675686,5.448716,6.760971,0.213298,0.557433,3.843567,0.005432,3.838135,19.977319,0.596588,4.373240,5.620975,0.384803,0.458498,3.981750,0.057495,3.924255,24.694382,0.598401,4.605209,6.550152,1
0.532676,0.350275,3.954163,0.083313,3.870850,36.383816,0.637427,5.462008,6.783262,0.192927,0.486008,3.835388,0.005188,3.830200,25.089119,0.522674,4.734284,5.722972,0.370134,0.441857,3.838928,0.035522,3.803406,28.846839,0.576231,5.036763,6.566077,1
0.537708,0.333348,3.558533,0.250854,3.307679,26.596620,0.632565,4.733169,6.790633,0.192577,0.484602,3.834534,0.045288,3.789246,24.791799,0.521239,4.704556,5.724666,0.371077,0.404030,3.801880,0.024597,3.777283,26.884695,0.548429,4.689588,6.599910,1
0.524244,0.324236,3.809875,0.267212,3.542663,44.267976,0.616324,5.903893,6.798033,0.205855,0.539855,3.995422,0.001770,3.993652,22.212207,0.577519,4.542113,5.633736,0.409552,0.512218,3.833313,0.055969,3.777344,18.263591,0.655620,4.088064,6.504428,1
0.519362,0.296416,3.829834,0.108398,3.721436,39.855746,0.597923,5.607963,6.810821,0.215232,0.569257,3.818054,0.024475,3.793579,20.146474,0.608320,4.412486,5.604542,0.389632,0.471621,3.968750,0.020508,3.948242,24.976984,0.611569,4.607369,6.538188,1
0.520968,0.333297,3.998779,0.255188,3.743591,49.508948,0.618366,6.327783,6.740529,0.217362,0.566386,3.888855,0.045593,3.843262,20.504421,0.606383,4.387232,5.560439,0.388794,0.500830,3.925110,0.028625,3.896485,25.153438,0.633819,4.775428,6.459615,1
0.467824,0.069254,1.477844,0.086243,1.391601,177.767908,0.472917,12.757252,6.900286,0.146021,0.131227,3.591064,0.084290,3.506774,499.878342,0.196279,20.770393,6.802404,0.407502,0.143981,3.911133,0.333191,3.577942,369.374593,0.432167,17.014189,6.878078,1
0.471586,0.085846,1.465149,0.326904,1.138245,116.504239,0.479328,10.703221,6.896850,0.156688,0.202344,3.842102,0.088196,3.753906,220.368677,0.255838,13.886544,6.688752,0.410091,0.136850,3.377258,0.334656,3.042602,242.860202,0.432300,13.481491,6.878070,1
0.473725,0.144889,3.753418,0.330017,3.423401,361.931045,0.495366,18.166831,6.886378,0.146672,0.107338,2.579773,0.067871,2.511902,320.345569,0.181721,16.812814,6.822896,0.400459,0.029764,0.498413,0.333557,0.164856,0.877763,0.401563,0.057991,6.904995,1
0.472913,0.149373,3.582031,0.342712,3.239319,366.703701,0.495920,18.524216,6.885640,0.145034,0.123680,3.536682,0.005188,3.531494,588.073598,0.190568,22.860384,6.816273,0.406447,0.144642,3.454407,0.333862,3.120545,369.307984,0.431392,18.281800,6.879980,1
0.470142,0.085076,1.591309,0.083618,1.507691,117.498030,0.477770,10.511498,6.896713,0.152809,0.185264,3.683899,0.051392,3.632507,214.786075,0.240082,13.771189,6.709321,0.400701,0.079498,1.396179,0.317993,1.078186,117.269901,0.408503,10.030744,6.894456,1
0.464333,0.039605,1.333252,0.331665,1.001587,398.747638,0.466017,18.767477,6.905186,0.148384,0.146135,2.598938,0.092590,2.506348,198.444365,0.208211,13.600556,6.764217,0.402482,0.132999,3.802063,0.330261,3.471802,443.414278,0.423866,18.882219,6.882240,1
0.467364,0.067567,1.460266,0.339905,1.120361,185.012775,0.472218,13.390044,6.900856,0.143781,0.106036,2.171204,0.079956,2.091248,246.194180,0.178621,15.176761,6.819129,0.401142,0.096581,2.404297,0.306274,2.098023,227.074648,0.412594,13.328591,6.890492,1
0.475070,0.174654,3.498657,0.438049,3.060608,212.294100,0.506128,14.190351,6.876457,0.149263,0.166905,3.587219,0.108032,3.479187,235.533721,0.223849,14.126361,6.730842,0.393804,0.062816,1.371155,0.316528,1.054627,140.248601,0.398778,10.085587,6.898454,1
0.472544,0.123795,3.446411,0.441833,3.004578,360.821483,0.488475,17.237460,6.890167,0.149355,0.156483,3.328430,0.110718,3.217712,254.663364,0.216263,15.059453,6.755965,0.403133,0.095772,1.669861,0.302246,1.367615,96.895233,0.414342,9.226239,6.889293,1
0.475300,0.133256,3.079712,0.305176,2.774536,202.366304,0.493608,13.036881,6.886129,0.151247,0.160967,3.114563,0.083008,3.031555,177.703765,0.220817,12.543351,6.736747,0.404160,0.128034,3.333313,0.330139,3.003174,298.018775,0.423936,15.171057,6.881750,1
0.470245,0.091602,1.942688,0.333740,1.608948,157.158039,0.479075,12.212498,6.895970,0.141603,0.083327,1.477844,0.080078,1.397766,226.036591,0.164280,14.786722,6.843881,0.397879,0.073589,1.473938,0.252136,1.221802,135.885173,0.404620,10.395126,6.895927,1
0.468961,0.072175,1.726868,0.442810,1.284058,194.191485,0.474477,13.534227,6.900083,0.148327,0.137839,3.370422,0.080383,3.290039,331.041114,0.202439,16.591689,6.782351,0.403573,0.110550,2.614380,0.164673,2.449707,283.917079,0.418426,15.582539,6.887778,1
0.471029,0.120075,2.999084,0.263000,2.736084,329.213556,0.486078,17.407936,6.891463,0.145555,0.108954,2.595093,0.083374,2.511719,311.177930,0.181784,16.568818,6.819397,0.400697,0.069197,1.427612,0.330872,1.096740,153.064659,0.406622,11.003200,6.897397,1
0.472530,0.124179,3.083740,0.440308,2.643432,282.068064,0.488559,15.989762,6.890076,0.144788,0.095891,1.648254,0.081299,1.566955,194.234691,0.173636,13.804774,6.829785,0.403160,0.119109,3.583069,0.329285,3.253784,536.471186,0.420369,21.449271,6.887909,1
0.474307,0.177864,3.944641,0.333557,3.611084,316.471167,0.506528,17.400469,6.878381,0.147857,0.155500,3.636047,0.114563,3.521484,359.556703,0.214517,18.146803,6.771921,0.400475,0.062414,1.466553,0.334778,1.131775,186.485127,0.405305,11.808986,6.899169,1
0.470505,0.082239,1.741516,0.338196,1.403320,144.972029,0.477631,11.792320,6.897847,0.154210,0.201141,3.622498,0.012268,3.610230,224.923265,0.253373,14.589181,6.701890,0.410790,0.144852,3.145935,0.332214,2.813721,193.989005,0.435557,12.881957,6.875940,1
0.466925,0.053179,1.447083,0.403748,1.043335,254.676296,0.469940,15.412184,6.903332,0.146504,0.098760,1.591064,0.083130,1.507934,160.581878,0.176655,12.573296,6.823940,0.408656,0.145980,3.309448,0.329285,2.980163,278.116125,0.433923,15.475554,6.877359,1
0.466292,0.050655,1.491028,0.326172,1.164856,305.654907,0.469033,16.659431,6.903738,0.153359,0.197836,3.878052,0.028381,3.849671,239.223304,0.250237,15.037047,6.709517,0.408666,0.117258,3.130188,0.336304,2.793884,314.854434,0.425139,15.626656,6.885842,1
0.472022,0.127488,3.895813,0.342163,3.553650,532.768097,0.488919,21.164639,6.890646,0.146648,0.107083,1.880249,0.113098,1.767151,171.560151,0.181551,12.901953,6.814260,0.403477,0.103800,3.036438,0.134094,2.902344,435.104249,0.416602,18.611793,6.890392,1
0.465506,0.043803,1.451477,0.265930,1.185547,411.538366,0.467561,19.097352,6.904715,0.149463,0.172232,3.645813,0.006165,3.639648,328.776791,0.227977,17.494086,6.750816,0.403307,0.098955,2.836243,0.316345,2.519898,394.807164,0.415257,17.838562,6.891666,1
0.473094,0.116151,3.043274,0.442383,2.600891,288.893326,0.487130,15.690481,6.891571,0.152560,0.178104,3.652161,0.089111,3.563050,242.411685,0.234444,14.883286,6.731064,0.409453,0.147824,3.849365,0.336182,3.513183,320.991005,0.435295,15.931262,6.876450,1
0.475996,0.122924,2.753235,0.442200,2.311035,164.994949,0.491597,11.810506,6.888311,0.149564,0.168980,3.689514,0.083862,3.605652,286.889228,0.225600,16.291090,6.749667,0.402721,0.076973,1.417297,0.333862,1.083435,116.444603,0.410004,9.860487,6.895179,1
0.470903,0.107399,2.584290,0.339661,2.244629,274.662784,0.482983,15.777142,6.893600,0.155854,0.208298,3.920288,0.113037,3.807251,218.286693,0.260068,13.970219,6.680259,0.404729,0.100248,1.583923,0.085266,1.498657,86.937067,0.416947,8.798291,6.887584,1
0.469547,0.070464,1.778809,0.443176,1.335633,204.399252,0.474800,13.718835,6.900414,0.149385,0.157790,3.637024,0.086975,3.550049,375.692697,0.217230,18.672489,6.773512,0.412436,0.176580,3.974304,0.177063,3.797241,323.952287,0.448612,16.992736,6.869357,1
0.467546,0.072014,1.958313,0.338196,1.620117,280.645511,0.473054,16.128385,6.900460,0.152653,0.205390,3.630615,0.113342,3.517273,202.469666,0.255824,13.999868,6.691937,0.399567,0.083648,2.184631,0.318176,1.866455,260.029866,0.408220,14.364070,6.894420,1
0.471944,0.151743,3.739868,0.196411,3.543457,421.660963,0.495715,20.011511,6.885817,0.154946,0.214980,3.835938,0.082153,3.753785,232.078946,0.264912,14.785016,6.683997,0.405188,0.086199,1.489502,0.335144,1.154358,109.347799,0.414246,9.764602,6.892696,1
0.468641,0.120306,3.964539,0.329224,3.635315,725.220920,0.483822,25.774765,6.893775,0.150245,0.164991,3.087952,0.003723,3.084229,218.849073,0.223088,14.225780,6.742442,0.405645,0.152113,3.667114,0.331909,3.335205,347.354514,0.433201,17.647389,6.877160,1
0.470904,0.104897,2.588562,0.330444,2.258118,207.460811,0.482435,13.148546,6.893040,0.145450,0.122837,2.585266,0.052063,2.533203,210.221003,0.190341,13.541306,6.790056,0.399920,0.099581,1.771118,0.331055,1.440063,104.592014,0.412119,9.649085,6.888066,1
0.471288,0.106479,2.692688,0.440186,2.252502,245.051751,0.483155,14.568129,6.893320,0.153618,0.207061,3.557556,0.089294,3.468262,193.235362,0.257739,13.467778,6.680724,0.398963,0.073767,1.454590,0.260315,1.194275,131.754058,0.405718,10.249407,6.895913,1
0.474020,0.143493,3.295471,0.341125,2.954346,283.488775,0.495242,16.010850,6.885502,0.151287,0.173513,3.831360,0.113647,3.717713,270.530103,0.230140,15.363260,6.734697,0.405626,0.168047,3.952209,0.333313,3.618896,374.471384,0.439026,18.480298,6.872949,1
0.469116,0.079257,1.838257,0.342529,1.495728,178.988830,0.475757,12.997171,6.898659,0.150435,0.183771,3.632507,0.036438,3.596069,240.023587,0.237421,14.856260,6.719267,0.402417,0.120662,3.333313,0.329956,3.003357,367.851902,0.420100,16.914645,6.884756,1
0.470888,0.105763,2.756104,0.302307,2.453797,264.326368,0.482607,14.981991,6.893527,0.145121,0.102314,1.411255,0.113037,1.298218,134.465114,0.177533,11.555048,6.814407,0.399592,0.106259,3.081238,0.326294,2.754944,429.488750,0.413465,18.608762,6.889618,1
0.469257,0.073388,1.645813,0.442200,1.203613,181.721093,0.474955,13.197106,6.899826,0.148505,0.149930,3.958435,0.090149,3.868286,445.162280,0.210975,19.462769,6.778298,0.399761,0.054528,1.443665,0.333069,1.110596,226.468637,0.403459,12.358562,6.900933,1
0.473555,0.137493,3.584290,0.340454,3.243836,309.018133,0.493092,16.075169,6.886503,0.155178,0.212622,3.645813,0.083313,3.562500,191.961090,0.263141,13.175793,6.666229,0.401647,0.107386,2.341858,0.328186,2.013672,156.347452,0.415741,11.340229,6.886426,1
0.467308,0.068465,1.475952,0.334229,1.141723,186.992849,0.472292,13.453194,6.900706,0.139134,0.057858,1.400879,0.082458,1.318421,450.272777,0.150673,20.689112,6.874990,0.406227,0.134837,2.832825,0.261292,2.571533,167.812455,0.427999,11.971719,6.878085,1
0.463522,0.027777,1.259094,0.397217,0.861877,674.722234,0.464353,23.506629,6.906435,0.142824,0.119727,3.465576,0.110657,3.354919,617.915636,0.186330,23.655672,6.822262,0.398115,0.061200,1.441467,0.339966,1.101501,181.951041,0.402786,11.583979,6.899322,1
0.468271,0.082334,2.416382,0.440002,1.976380,357.619227,0.475447,17.562686,6.898793,0.157589,0.234722,3.926880,0.080200,3.846680,203.269238,0.282619,13.637485,6.641627,0.401449,0.114098,3.097961,0.328979,2.768982,353.993981,0.417333,17.000834,6.887069,1
0.467734,0.071470,1.473816,0.333252,1.140564,157.039480,0.473157,12.313239,6.899977,0.148907,0.182725,3.864990,0.112732,3.752258,309.604140,0.235645,16.713557,6.727191,0.396695,0.095961,2.335327,0.323792,2.011535,315.001223,0.408125,16.485118,6.891800,1
0.472222,0.144039,3.713196,0.200684,3.512512,336.412064,0.493680,17.148936,6.885538,0.147346,0.160588,3.692444,0.083923,3.608521,294.208519,0.217885,15.953163,6.749793,0.401114,0.124135,3.083130,0.087219,2.995911,242.858388,0.419865,13.494980,6.881321,1
0.472028,0.108646,2.817688,0.333435,2.484253,249.454920,0.484358,14.203829,6.892498,0.152137,0.219014,3.877258,0.086792,3.790466,222.782168,0.266580,14.600272,6.673957,0.408596,0.181547,3.333069,0.333313,2.999756,172.132535,0.447076,12.417465,6.861552,1
0.469986,0.101730,2.830750,0.439880,2.390870,329.022108,0.480859,16.705820,6.894868,0.141639,0.089976,1.737427,0.111877,1.625550,246.020294,0.167777,15.479014,6.838405,0.399548,0.129698,3.833313,0.331055,3.502258,505.803233,0.420052,20.388828,6.883808,1
0.471600,0.126223,3.371399,0.081360,3.290039,317.748540,0.488184,16.103286,6.888788,0.150313,0.191563,3.896057,0.083069,3.812988,263.692990,0.243420,15.582612,6.711862,0.404684,0.141756,3.633118,0.256165,3.376953,288.193915,0.428770,14.740101,6.876583,1
0.471683,0.128979,3.578796,0.440308,3.138488,380.506842,0.488982,18.125781,6.889570,0.141912,0.084116,1.934509,0.087219,1.847290,343.283525,0.164947,18.140478,6.849659,0.406475,0.158055,3.628235,0.267212,3.361023,301.535867,0.436095,16.351443,6.874152,1
0.471203,0.118242,3.240417,0.438538,2.801879,336.797424,0.485798,16.785119,6.891295,0.146169,0.114572,1.842102,0.111084,1.731018,141.694093,0.185685,11.713406,6.798274,0.402248,0.097507,1.404602,0.324402,1.080200,81.914839,0.413886,8.592327,6.888318,1
0.473413,0.137626,3.713196,0.010010,3.703186,351.517634,0.492993,17.147767,6.886556,0.148631,0.115013,1.707336,0.067322,1.640014,124.705678,0.187898,11.075741,6.797959,0.403511,0.080858,1.478516,0.333862,1.144654,127.236372,0.411524,10.408014,6.894348,1
0.472788,0.132534,3.338989,0.442505,2.896484,346.230912,0.490995,17.744470,6.888896,0.146109,0.125560,2.724304,0.079407,2.644897,336.123489,0.192607,17.794336,6.806595,0.403201,0.110147,3.364563,0.259521,3.105042,537.039268,0.417961,21.075175,6.889771,1
0.473477,0.110945,2.583984,0.337891,2.246093,173.174968,0.486289,12.076722,6.891340,0.150611,0.180760,3.446533,0.090820,3.355713,224.894273,0.235212,14.542339,6.724325,0.402947,0.138479,3.633118,0.329956,3.303162,366.302182,0.426056,17.750246,6.880733,1
0.470930,0.100255,2.862366,0.331360,2.531006,357.656796,0.481473,17.296288,6.895285,0.145328,0.099890,1.541748,0.025513,1.516235,158.616897,0.176319,12.505550,6.820954,0.404313,0.131422,3.880676,0.264160,3.616516,502.238279,0.425115,20.195679,6.883449,1
0.472516,0.151659,3.842651,0.333313,3.509338,343.586168,0.496234,17.935022,6.884901,0.149630,0.143055,3.340271,0.110657,3.229614,284.024236,0.206962,15.345248,6.771843,0.402122,0.085304,2.067749,0.331604,1.736145,201.341189,0.411061,12.693430,6.893657,1
0.475492,0.166526,3.838745,0.320374,3.518371,334.598289,0.503782,17.357512,6.880475,0.153151,0.190898,3.833069,0.111938,3.721131,219.855948,0.244665,14.102090,6.707276,0.405286,0.132255,3.355957,0.261597,3.094360,288.783455,0.426299,15.255654,6.880863,1
0.472909,0.143855,3.885437,0.328674,3.556763,395.709231,0.494284,18.781840,6.886648,0.144335,0.094405,2.172729,0.087219,2.085510,295.910581,0.172442,16.455931,6.835771,0.403679,0.099144,2.550354,0.326294,2.224060,280.619462,0.415664,15.047431,6.890647,1
0.471131,0.115497,3.333313,0.442627,2.890686,410.514127,0.485068,18.677858,6.892569,0.140105,0.052363,1.345520,0.002258,1.343262,442.488342,0.149562,20.260684,6.878759,0.404846,0.115008,2.961243,0.322815,2.638428,274.830276,0.420849,14.624264,6.885737,1
0.468741,0.093660,2.444275,0.005615,2.438660,285.970305,0.477997,15.758114,6.895840,0.151490,0.171510,3.395996,0.079041,3.316955,231.962526,0.228769,14.341359,6.732196,0.404132,0.128609,3.833618,0.320435,3.513183,517.544716,0.424083,20.550045,6.884449,1
0.469130,0.076896,1.705322,0.333191,1.372131,158.755307,0.475384,12.255041,6.898956,0.151881,0.184758,3.098938,0.109558,2.989380,190.442951,0.239101,13.494211,6.714482,0.402426,0.119116,3.447327,0.099182,3.348145,442.687963,0.419668,18.711957,6.885925,1
0.467438,0.071757,1.963074,0.319214,1.643860,282.336656,0.472909,16.116985,6.900483,0.147462,0.143554,3.630432,0.110779,3.519653,378.939803,0.205748,17.905849,6.780236,0.403788,0.123227,3.333252,0.319580,3.013672,350.480878,0.422154,16.788930,6.884417,1
0.471523,0.121484,3.484314,0.440430,3.043884,413.424706,0.486907,18.778767,6.891357,0.154173,0.201002,3.885559,0.112610,3.772949,222.961920,0.253240,14.140255,6.691453,0.404052,0.114270,2.911438,0.329956,2.581482,259.969255,0.419884,14.127668,6.885595,1
0.469285,0.117760,3.605225,0.091125,3.514100,521.377952,0.483820,21.038602,6.892440,0.150084,0.172127,3.656067,0.086182,3.569885,270.617508,0.228306,15.392889,6.733053,0.398115,0.117738,3.708252,0.322815,3.385437,634.990303,0.415144,23.325808,6.888370,1
0.470167,0.097594,2.338745,0.335083,2.003662,225.533193,0.480179,14.358492,6.895264,0.148053,0.151557,3.878662,0.086182,3.792480,389.409837,0.211816,17.849576,6.765927,0.404138,0.113888,2.348877,0.331055,2.017822,126.533578,0.419863,10.183996,6.883689,1
0.471627,0.135883,3.276672,0.255737,3.020935,281.145384,0.490793,16.045146,6.887313,0.145911,0.160097,3.909058,0.015686,3.893372,349.271838,0.216554,17.312576,6.754242,0.400331,0.159962,3.958008,0.317078,3.640930,362.435493,0.431077,17.900282,6.873773,1
